Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-05-31 00:00:00-04:00,318.9800109863281,318.9800109863281,314.79998779296875,315.9800109863281,5675800,0,0
2022-06-01 00:00:00-04:00,316.0,316.7900085449219,309.6099853515625,312.2099914550781,3795700,0,0
2022-06-02 00:00:00-04:00,312.6499938964844,315.0899963378906,308.6099853515625,314.95001220703125,3119300,0,0
2022-06-03 00:00:00-04:00,312.5,313.79998779296875,310.3999938964844,310.94000244140625,2587500,0,0
2022-06-06 00:00:00-04:00,313.3800048828125,315.7799987792969,311.4800109863281,312.1499938964844,2980900,0,0
2022-06-07 00:00:00-04:00,310.5799865722656,313.7900085449219,309.3900146484375,313.6499938964844,2550700,0,0
2022-06-08 00:00:00-04:00,312.1600036621094,312.79998779296875,307.92999267578125,308.739990234375,2877400,0,0
2022-06-09 00:00:00-04:00,308.1000061035156,308.3800048828125,300.57000732421875,300.79998779296875,3217400,0,0
2022-06-10 00:00:00-04:00,296.0799865722656,298.0,291.6099853515625,291.7099914550781,5882600,0,0
2022-06-13 00:00:00-04:00,285.42999267578125,287.42999267578125,280.1000061035156,281.55999755859375,7109100,0,0
2022-06-14 00:00:00-04:00,282.0899963378906,283.9599914550781,276.1000061035156,277.6400146484375,5838100,0,0
2022-06-15 00:00:00-04:00,281.1600036621094,282.5,273.8699951171875,278.92999267578125,5821200,0,0
2022-06-16 00:00:00-04:00,273.3900146484375,273.3999938964844,266.8800048828125,268.55999755859375,7199200,0,0
2022-06-17 00:00:00-04:00,268.3900146484375,270.5,265.67999267578125,268.0799865722656,11562000,0,0
2022-06-21 00:00:00-04:00,273.8500061035156,273.9800109863281,270.3399963378906,271.7699890136719,4906700,0,0
2022-06-22 00:00:00-04:00,267.3800048828125,273.3999938964844,267.3800048828125,269.7900085449219,4220700,0,0
2022-06-23 00:00:00-04:00,269.8500061035156,270.7099914550781,263.67999267578125,267.5199890136719,4727400,0,0
2022-06-24 00:00:00-04:00,268.9700012207031,279.6700134277344,268.57000732421875,278.2799987792969,6451900,0,0
2022-06-27 00:00:00-04:00,280.5299987792969,282.0299987792969,277.6099853515625,278.3999938964844,4134800,0,0
2022-06-28 00:00:00-04:00,280.510009765625,282.45001220703125,273.67999267578125,273.8599853515625,3868000,0,0
2022-06-29 00:00:00-04:00,274.95001220703125,275.94000244140625,272.9700012207031,273.489990234375,2995900,0,0
2022-06-30 00:00:00-04:00,270.510009765625,274.9200134277344,268.67999267578125,273.0199890136719,4623500,0,0
2022-07-01 00:00:00-04:00,272.5,278.3999938964844,271.6300048828125,277.5,3667300,0,0
2022-07-05 00:00:00-04:00,274.20001220703125,275.8599853515625,271.3900146484375,275.69000244140625,3676900,0,0
2022-07-06 00:00:00-04:00,274.8399963378906,277.510009765625,272.8699951171875,275.6499938964844,3033900,0,0
2022-07-07 00:00:00-04:00,277.5,279.5899963378906,277.1000061035156,279.2799987792969,3949700,0,0
2022-07-08 00:00:00-04:00,279.7900085449219,282.6099853515625,279.25,280.8299865722656,2983400,0,0
2022-07-11 00:00:00-04:00,279.3800048828125,281.4599914550781,277.8699951171875,278.510009765625,2864400,0,0
2022-07-12 00:00:00-04:00,277.57000732421875,282.17999267578125,276.6499938964844,277.2799987792969,3033000,0,0
2022-07-13 00:00:00-04:00,275.3699951171875,280.0899963378906,274.45001220703125,277.4700012207031,4197400,0,0
2022-07-14 00:00:00-04:00,273.0,275.3500061035156,271.20001220703125,274.4100036621094,3888500,0,0
2022-07-15 00:00:00-04:00,277.5299987792969,280.0,276.05999755859375,278.4800109863281,4547400,0,0
2022-07-18 00:00:00-04:00,281.5,281.5,275.2099914550781,276.260009765625,3273800,0,0
2022-07-19 00:00:00-04:00,279.0,284.0799865722656,278.1700134277344,283.54998779296875,3590200,0,0
2022-07-20 00:00:00-04:00,284.6400146484375,286.44000244140625,283.8999938964844,286.0400085449219,3877200,0,0
2022-07-21 00:00:00-04:00,287.0,287.239990234375,282.0899963378906,286.8500061035156,3699000,0,0
2022-07-22 00:00:00-04:00,288.1000061035156,289.3999938964844,283.6199951171875,285.92999267578125,2876100,0,0
2022-07-25 00:00:00-04:00,287.2099914550781,289.07000732421875,285.1499938964844,287.989990234375,3136300,0,0
2022-07-26 00:00:00-04:00,287.7900085449219,288.7099914550781,284.6499938964844,285.30999755859375,2512200,0,0
2022-07-27 00:00:00-04:00,287.6700134277344,291.55999755859375,285.70001220703125,290.29998779296875,3613200,0,0
2022-07-28 00:00:00-04:00,291.17999267578125,294.0299987792969,286.7699890136719,293.8999938964844,3986900,0,0
2022-07-29 00:00:00-04:00,297.4200134277344,302.3999938964844,295.42999267578125,300.6000061035156,6976200,0,0
2022-08-01 00:00:00-04:00,299.70001220703125,299.70001220703125,294.8299865722656,295.8599853515625,4192700,0,0
2022-08-02 00:00:00-04:00,294.8699951171875,295.5299987792969,291.9200134277344,292.1700134277344,3166500,0,0
2022-08-03 00:00:00-04:00,295.04998779296875,295.8800048828125,291.1000061035156,294.9599914550781,4061400,0,0
2022-08-04 00:00:00-04:00,294.7300109863281,295.9800109863281,292.6199951171875,292.9100036621094,3946200,0,0
2022-08-05 00:00:00-04:00,291.8699951171875,294.1000061035156,290.42999267578125,292.07000732421875,3395400,0,0
2022-08-08 00:00:00-04:00,294.8699951171875,299.3299865722656,292.2699890136719,292.3399963378906,3965600,0,0
2022-08-09 00:00:00-04:00,293.3500061035156,297.57000732421875,291.92999267578125,292.7699890136719,3872100,0,0
2022-08-10 00:00:00-04:00,296.4800109863281,296.92999267578125,294.1000061035156,295.1099853515625,3705700,0,0
2022-08-11 00:00:00-04:00,298.0,299.05999755859375,296.1199951171875,296.4700012207031,3144800,0,0
2022-08-12 00:00:00-04:00,297.8999938964844,301.69000244140625,297.0,301.54998779296875,3231300,0,0
2022-08-15 00:00:00-04:00,298.6400146484375,303.760009765625,297.3999938964844,302.82000732421875,2927200,0,0
2022-08-16 00:00:00-04:00,304.989990234375,308.1499938964844,303.760009765625,306.6499938964844,3342600,0,0
2022-08-17 00:00:00-04:00,305.2200012207031,306.8900146484375,302.739990234375,304.260009765625,2962600,0,0
2022-08-18 00:00:00-04:00,304.44000244140625,304.57000732421875,301.54998779296875,304.2699890136719,2783100,0,0
2022-08-19 00:00:00-04:00,302.95001220703125,303.2200012207031,296.80999755859375,297.2799987792969,4613100,0,0
2022-08-22 00:00:00-04:00,294.0,294.4700012207031,287.8599853515625,288.69000244140625,4713900,0,0
2022-08-23 00:00:00-04:00,288.8500061035156,291.6400146484375,288.1499938964844,289.6499938964844,2592100,0,0
2022-08-24 00:00:00-04:00,290.0,294.0,289.4599914550781,293.5199890136719,3266100,0,0
2022-08-25 00:00:00-04:00,293.7099914550781,298.4800109863281,292.8299865722656,298.1300048828125,3463700,0,0
2022-08-26 00:00:00-04:00,299.4100036621094,299.6300048828125,289.6499938964844,289.9599914550781,5277200,0,0
2022-08-29 00:00:00-04:00,288.3999938964844,289.8299865722656,285.75,287.45001220703125,3098300,0,0
2022-08-30 00:00:00-04:00,288.7200012207031,289.32000732421875,284.7699890136719,285.4200134277344,3213700,0,0
2022-08-31 00:00:00-04:00,287.25,288.010009765625,280.44000244140625,280.79998779296875,4999600,0,0
2022-09-01 00:00:00-04:00,279.95001220703125,282.67999267578125,277.30999755859375,282.42999267578125,3765000,0,0
2022-09-02 00:00:00-04:00,284.8399963378906,285.4200134277344,276.3699951171875,277.6700134277344,3793600,0,0
2022-09-06 00:00:00-04:00,278.010009765625,279.489990234375,275.3599853515625,276.5899963378906,4362900,0,0
2022-09-07 00:00:00-04:00,275.739990234375,281.739990234375,275.4200134277344,281.0400085449219,3509900,0,0
2022-09-08 00:00:00-04:00,278.5799865722656,283.3999938964844,277.2900085449219,283.3399963378906,3542300,0,0
2022-09-09 00:00:00-04:00,284.5400085449219,287.0199890136719,284.1300048828125,285.7699890136719,3125100,0,0
2022-09-12 00:00:00-04:00,286.70001220703125,289.239990234375,286.0299987792969,288.510009765625,3407900,0,0
2022-09-13 00:00:00-04:00,283.989990234375,285.1400146484375,277.5,278.2900085449219,4582700,0,0
2022-09-14 00:00:00-04:00,279.0,280.2099914550781,275.6400146484375,278.4200134277344,3718400,0,0
2022-09-15 00:00:00-04:00,278.69000244140625,281.2699890136719,276.3599853515625,276.70001220703125,3274500,0,0
2022-09-16 00:00:00-04:00,275.3500061035156,276.3800048828125,273.260009765625,274.80999755859375,7288900,0,0
2022-09-19 00:00:00-04:00,272.7900085449219,279.1300048828125,272.7200012207031,278.95001220703125,3291500,0,0
2022-09-20 00:00:00-04:00,277.1700134277344,278.0400085449219,274.6099853515625,277.1300048828125,3275600,0,0
2022-09-21 00:00:00-04:00,278.8999938964844,278.9200134277344,270.7200012207031,270.739990234375,3941800,0,0
2022-09-22 00:00:00-04:00,271.0299987792969,271.5,268.2699890136719,268.510009765625,4120900,0,0
2022-09-23 00:00:00-04:00,266.010009765625,268.1400146484375,264.239990234375,267.7699890136719,5175100,0,0
2022-09-26 00:00:00-04:00,265.82000732421875,267.8399963378906,263.3699951171875,264.32000732421875,4929300,0,0
2022-09-27 00:00:00-04:00,266.989990234375,267.92999267578125,261.54998779296875,265.4700012207031,5767700,0,0
2022-09-28 00:00:00-04:00,265.6499938964844,273.6000061035156,264.9100036621094,271.7799987792969,5941800,0,0
2022-09-29 00:00:00-04:00,269.8900146484375,272.1700134277344,265.5899963378906,269.5799865722656,5210700,0,0
2022-09-30 00:00:00-04:00,269.2099914550781,272.94000244140625,266.6000061035156,267.0199890136719,6057500,0,0
2022-10-03 00:00:00-04:00,269.5199890136719,274.57000732421875,267.1600036621094,272.79998779296875,4901000,0,0
2022-10-04 00:00:00-04:00,277.4200134277344,281.29998779296875,276.6000061035156,280.489990234375,4633700,0,0
2022-10-05 00:00:00-04:00,276.8699951171875,280.8800048828125,275.8399963378906,279.3599853515625,3350400,0,0
2022-10-06 00:00:00-04:00,278.20001220703125,279.8500061035156,275.8999938964844,276.30999755859375,3394000,0,0
2022-10-07 00:00:00-04:00,274.44000244140625,274.5,267.4800109863281,269.0400085449219,4270200,0,0
2022-10-10 00:00:00-04:00,269.8900146484375,270.2099914550781,265.8599853515625,266.92999267578125,3106500,0,0
2022-10-11 00:00:00-04:00,266.1000061035156,270.9700012207031,265.6099853515625,267.30999755859375,3442000,0,0
2022-10-12 00:00:00-04:00,267.30999755859375,267.5199890136719,263.9599914550781,264.0,3342400,0,0
2022-10-13 00:00:00-04:00,260.5799865722656,276.7799987792969,259.8500061035156,275.7799987792969,5483400,0,0
